x,activation
-1.391195597798899541e+01,-4.663294865950474155e-01
-1.388194097048524256e+01,-4.618570933303520754e-01
-1.385192596298148970e+01,-4.574805628220556253e-01
-1.382191095547773685e+01,-4.531998950701580098e-01
-1.379189594797398755e+01,-4.490150900746597840e-01
-1.376188094047023469e+01,-4.449261478355599486e-01
-1.373186593296648184e+01,-4.409330683528590034e-01
-1.370185092546273253e+01,-4.370376381356840811e-01
-1.367183591795897968e+01,-4.332387720451572610e-01
-1.364182091045522682e+01,-4.295357687110293310e-01
-1.361180590295147397e+01,-4.259286281333002910e-01
-1.358179089544772467e+01,-4.224173503119705297e-01
-1.355177588794397181e+01,-4.190019352470392144e-01
-1.352176088044021895e+01,-4.156823829385067892e-01
-1.349174587293646610e+01,-4.124586933863731986e-01
-1.346173086543271680e+01,-4.093308665906388866e-01
-1.343171585792896394e+01,-4.062989025513032426e-01
-1.340170085042521109e+01,-4.033630130027812677e-01
-1.337168584292146178e+01,-4.005252623556199709e-01
-1.334167083541770893e+01,-3.977833744648571757e-01
-1.331165582791395607e+01,-3.951373493304932705e-01
-1.328164082041020322e+01,-3.925871869525281999e-01
-1.325162581290645392e+01,-3.901328873309623524e-01
-1.322161080540270106e+01,-3.877744504657950064e-01
-1.319159579789894821e+01,-3.855118763570266061e-01
-1.316158079039519535e+01,-3.833451650046570403e-01
-1.313156578289144605e+01,-3.812743164086865866e-01
-1.310155077538769319e+01,-3.792993305691148009e-01
-1.307153576788394034e+01,-3.774213323250216190e-01
-1.304152076038019104e+01,-3.756405598776241805e-01
-1.301150575287643818e+01,-3.739556501866254101e-01
-1.298149074537268532e+01,-3.723666032520255298e-01
-1.295147573786893247e+01,-3.708734190738244840e-01
-1.292146073036518317e+01,-3.694760976520224949e-01
-1.289144572286143031e+01,-3.681746389866191738e-01
-1.286143071535767746e+01,-3.669690430776147982e-01
-1.283141570785392815e+01,-3.658593099250093683e-01
-1.280140070035017530e+01,-3.648454395288026619e-01
-1.277138569284642244e+01,-3.639274318889948456e-01
-1.274137068534266959e+01,-3.631073249493304567e-01
-1.271135567783892029e+01,-3.623835307016969876e-01
-1.268134067033516743e+01,-3.617555992104621865e-01
-1.265132566283141458e+01,-3.612235304756262755e-01
-1.262131065532766172e+01,-3.607873244971893101e-01
-1.259129564782391242e+01,-3.604469812751511792e-01
-1.256128064032015956e+01,-3.602025008095119385e-01
-1.253126563281640671e+01,-3.600538831002715323e-01
-1.250125062531265741e+01,-3.599999999999999867e-01
-1.247123561780890455e+01,-3.599999999999999867e-01
-1.244122061030515169e+01,-3.599999999999999867e-01
-1.241120560280139884e+01,-3.599999999999999867e-01
-1.238119059529764954e+01,-3.599999999999999867e-01
-1.235117558779389668e+01,-3.599999999999999867e-01
-1.232116058029014383e+01,-3.599999999999999867e-01
-1.229114557278639097e+01,-3.599999999999999867e-01
-1.226113056528264167e+01,-3.599999999999999867e-01
-1.223111555777888881e+01,-3.599999999999999867e-01
-1.220110055027513596e+01,-3.599999999999999867e-01
-1.217108554277138666e+01,-3.599999999999999867e-01
-1.214107053526763380e+01,-3.599999999999999867e-01
-1.211105552776388095e+01,-3.599999999999999867e-01
-1.208104052026012809e+01,-3.599999999999999867e-01
-1.205102551275637879e+01,-3.599999999999999867e-01
-1.202101050525262593e+01,-3.599999999999999867e-01
-1.199099549774887308e+01,-3.599999999999999867e-01
-1.196098049024512378e+01,-3.599999999999999867e-01
-1.193096548274137092e+01,-3.599999999999999867e-01
-1.190095047523761806e+01,-3.599999999999999867e-01
-1.187093546773386521e+01,-3.599999999999999867e-01
-1.184092046023011591e+01,-3.599999999999999867e-01
-1.181090545272636305e+01,-3.599999999999999867e-01
-1.178089044522261020e+01,-3.599999999999999867e-01
-1.175087543771885734e+01,-3.599999999999999867e-01
-1.172086043021510804e+01,-3.599999999999999867e-01
-1.169084542271135518e+01,-3.599999999999999867e-01
-1.166083041520760233e+01,-3.599999999999999867e-01
-1.163081540770385303e+01,-3.599999999999999867e-01
-1.160080040020010017e+01,-3.599999999999999867e-01
-1.157078539269634732e+01,-3.599999999999999867e-01
-1.154077038519259446e+01,-3.599999999999999867e-01
-1.151075537768884516e+01,-3.599999999999999867e-01
-1.148074037018509230e+01,-3.599999999999999867e-01
-1.145072536268133945e+01,-3.599999999999999867e-01
-1.142071035517758659e+01,-3.599999999999999867e-01
-1.139069534767383729e+01,-3.599999999999999867e-01
-1.136068034017008443e+01,-3.599999999999999867e-01
-1.133066533266633158e+01,-3.599999999999999867e-01
-1.130065032516258228e+01,-3.599999999999999867e-01
-1.127063531765882942e+01,-3.599999999999999867e-01
-1.124062031015507657e+01,-3.599999999999999867e-01
-1.121060530265132371e+01,-3.599999999999999867e-01
-1.118059029514757441e+01,-3.599999999999999867e-01
-1.115057528764382155e+01,-3.599999999999999867e-01
-1.112056028014006870e+01,-3.599999999999999867e-01
-1.109054527263631584e+01,-3.599999999999999867e-01
-1.106053026513256654e+01,-3.599999999999999867e-01
-1.103051525762881369e+01,-3.599999999999999867e-01
-1.100050025012506083e+01,-3.599999999999999867e-01
-1.097048524262131153e+01,-3.599999999999999867e-01
-1.094047023511755867e+01,-3.599999999999999867e-01
-1.091045522761380582e+01,-3.599999999999999867e-01
-1.088044022011005296e+01,-3.599999999999999867e-01
-1.085042521260630366e+01,-3.599999999999999867e-01
-1.082041020510255080e+01,-3.599999999999999867e-01
-1.079039519759879795e+01,-3.599999999999999867e-01
-1.076038019009504865e+01,-3.599999999999999867e-01
-1.073036518259129579e+01,-3.599999999999999867e-01
-1.070035017508754294e+01,-3.599999999999999867e-01
-1.067033516758379008e+01,-3.599999999999999867e-01
-1.064032016008004078e+01,-3.599999999999999867e-01
-1.061030515257628792e+01,-3.599999999999999867e-01
-1.058029014507253507e+01,-3.599999999999999867e-01
-1.055027513756878221e+01,-3.599999999999999867e-01
-1.052026013006503291e+01,-3.599999999999999867e-01
-1.049024512256128006e+01,-3.599999999999999867e-01
-1.046023011505752720e+01,-3.599999999999999867e-01
-1.043021510755377790e+01,-3.599999999999999867e-01
-1.040020010005002504e+01,-3.599999999999999867e-01
-1.037018509254627219e+01,-3.599999999999999867e-01
-1.034017008504251933e+01,-3.599999999999999867e-01
-1.031015507753877003e+01,-3.599999999999999867e-01
-1.028014007003501717e+01,-3.599999999999999867e-01
-1.025012506253126432e+01,-3.599999999999999867e-01
-1.022011005502751146e+01,-3.599999999999999867e-01
-1.019009504752376216e+01,-3.599999999999999867e-01
-1.016008004002000931e+01,-3.599999999999999867e-01
-1.013006503251625645e+01,-3.599999999999999867e-01
-1.010005002501250715e+01,-3.599999999999999867e-01
-1.007003501750875429e+01,-3.599999999999999867e-01
-1.004002001000500144e+01,-3.599999999999999867e-01
-1.001000500250124858e+01,-3.599999999999999867e-01
-9.979989994997499281e+00,-3.552512268038782728e-01
-9.949974987493746426e+00,-3.482978989494746047e-01
-9.919959979989993570e+00,-3.415602741847110768e-01
-9.889944972486244268e+00,-3.350390373758309615e-01
-9.859929964982491413e+00,-3.287384168274613550e-01
-9.829914957478738557e+00,-3.226534993687317221e-01
-9.799899949974985702e+00,-3.167842849996422849e-01
-9.769884942471236400e+00,-3.111307737201934875e-01
-9.739869934967483545e+00,-3.056929655303841642e-01
-9.709854927463730689e+00,-3.004708604302148145e-01
-9.679839919959977834e+00,-2.954644584196856050e-01
-9.649824912456228532e+00,-2.906737594987969797e-01
-9.619809904952475677e+00,-2.860987636675478840e-01
-9.589794897448722821e+00,-2.817394709259388175e-01
-9.559779889944973519e+00,-2.775986207389409266e-01
-9.529764882441220664e+00,-2.736763322137257815e-01
-9.499749874937467808e+00,-2.699697467781507210e-01
-9.469734867433714953e+00,-2.664788644322158007e-01
-9.439719859929965651e+00,-2.632036851759214091e-01
-9.409704852426212796e+00,-2.601442090092665471e-01
-9.379689844922459940e+00,-2.573004359322517698e-01
-9.349674837418707085e+00,-2.546723659448770216e-01
-9.319659829914957783e+00,-2.522599990471426357e-01
-9.289644822411204927e+00,-2.500633352390480568e-01
-9.259629814907452072e+00,-2.480823745205935349e-01
-9.229614807403702770e+00,-2.463219109554777853e-01
-9.199599799899949915e+00,-2.447779544534171570e-01
-9.169584792396197059e+00,-2.434497010409966133e-01
-9.139569784892444204e+00,-2.423371507182161544e-01
-9.109554777388694902e+00,-2.414403034850758634e-01
-9.079539769884942046e+00,-2.407591593415755460e-01
-9.049524762381189191e+00,-2.402937182877152578e-01
-9.019509754877436336e+00,-2.400439803234950542e-01
-8.989494747373687034e+00,-2.399999999999999911e-01
-8.959479739869934178e+00,-2.399999999999999911e-01
-8.929464732366181323e+00,-2.399999999999999911e-01
-8.899449724862432021e+00,-2.399999999999999911e-01
-8.869434717358679165e+00,-2.399999999999999911e-01
-8.839419709854926310e+00,-2.399999999999999911e-01
-8.809404702351173455e+00,-2.399999999999999911e-01
-8.779389694847424153e+00,-2.399999999999999911e-01
-8.749374687343671297e+00,-2.399999999999999911e-01
-8.719359679839918442e+00,-2.399999999999999911e-01
-8.689344672336169140e+00,-2.399999999999999911e-01
-8.659329664832416285e+00,-2.399999999999999911e-01
-8.629314657328663429e+00,-2.399999999999999911e-01
-8.599299649824910574e+00,-2.399999999999999911e-01
-8.569284642321161272e+00,-2.399999999999999911e-01
-8.539269634817408416e+00,-2.399999999999999911e-01
-8.509254627313655561e+00,-2.399999999999999911e-01
-8.479239619809902706e+00,-2.399999999999999911e-01
-8.449224612306153404e+00,-2.399999999999999911e-01
-8.419209604802400548e+00,-2.399999999999999911e-01
-8.389194597298647693e+00,-2.399999999999999911e-01
-8.359179589794898391e+00,-2.399999999999999911e-01
-8.329164582291145535e+00,-2.399999999999999911e-01
-8.299149574787392680e+00,-2.399999999999999911e-01
-8.269134567283639825e+00,-2.399999999999999911e-01
-8.239119559779890523e+00,-2.399999999999999911e-01
-8.209104552276137667e+00,-2.399999999999999911e-01
-8.179089544772384812e+00,-2.399999999999999911e-01
-8.149074537268631957e+00,-2.399999999999999911e-01
-8.119059529764882654e+00,-2.399999999999999911e-01
-8.089044522261129799e+00,-2.399999999999999911e-01
-8.059029514757376944e+00,-2.399999999999999911e-01
-8.029014507253627642e+00,-2.399999999999999911e-01
-7.998999499749874786e+00,-2.399999999999999911e-01
-7.968984492246121931e+00,-2.399999999999999911e-01
-7.938969484742369076e+00,-2.399999999999999911e-01
-7.908954477238619774e+00,-2.399999999999999911e-01
-7.878939469734866918e+00,-2.399999999999999911e-01
-7.848924462231114063e+00,-2.399999999999999911e-01
-7.818909454727364761e+00,-2.399999999999999911e-01
-7.788894447223611905e+00,-2.399999999999999911e-01
-7.758879439719859050e+00,-2.399999999999999911e-01
-7.728864432216106195e+00,-2.399999999999999911e-01
-7.698849424712356893e+00,-2.399999999999999911e-01
-7.668834417208604037e+00,-2.399999999999999911e-01
-7.638819409704851182e+00,-2.399999999999999911e-01
-7.608804402201098327e+00,-2.399999999999999911e-01
-7.578789394697349024e+00,-2.399999999999999911e-01
-7.548774387193596169e+00,-2.399999999999999911e-01
-7.518759379689843314e+00,-2.399999999999999911e-01
-7.488744372186094012e+00,-2.399999999999999911e-01
-7.458729364682341156e+00,-2.399999999999999911e-01
-7.428714357178588301e+00,-2.399999999999999911e-01
-7.398699349674835446e+00,-2.399999999999999911e-01
-7.368684342171086143e+00,-2.399999999999999911e-01
-7.338669334667333288e+00,-2.399999999999999911e-01
-7.308654327163580433e+00,-2.399999999999999911e-01
-7.278639319659827578e+00,-2.399999999999999911e-01
-7.248624312156078275e+00,-2.399999999999999911e-01
-7.218609304652325420e+00,-2.399999999999999911e-01
-7.188594297148572565e+00,-2.399999999999999911e-01
-7.158579289644823263e+00,-2.399999999999999911e-01
-7.128564282141070407e+00,-2.399999999999999911e-01
-7.098549274637317552e+00,-2.399999999999999911e-01
-7.068534267133564697e+00,-2.399999999999999911e-01
-7.038519259629815394e+00,-2.399999999999999911e-01
-7.008504252126062539e+00,-2.399999999999999911e-01
-6.978489244622309684e+00,-2.399999999999999911e-01
-6.948474237118560382e+00,-2.399999999999999911e-01
-6.918459229614807526e+00,-2.399999999999999911e-01
-6.888444222111054671e+00,-2.399999999999999911e-01
-6.858429214607301816e+00,-2.399999999999999911e-01
-6.828414207103552513e+00,-2.399999999999999911e-01
-6.798399199599799658e+00,-2.399999999999999911e-01
-6.768384192096046803e+00,-2.399999999999999911e-01
-6.738369184592293948e+00,-2.399999999999999911e-01
-6.708354177088544645e+00,-2.399999999999999911e-01
-6.678339169584791790e+00,-2.399999999999999911e-01
-6.648324162081038935e+00,-2.399999999999999911e-01
-6.618309154577289632e+00,-2.399999999999999911e-01
-6.588294147073536777e+00,-2.399999999999999911e-01
-6.558279139569783922e+00,-2.399999999999999911e-01
-6.528264132066031067e+00,-2.399999999999999911e-01
-6.498249124562281764e+00,-2.399999999999999911e-01
-6.468234117058528909e+00,-2.399999999999999911e-01
-6.438219109554776054e+00,-2.399999999999999911e-01
-6.408204102051023199e+00,-2.399999999999999911e-01
-6.378189094547273896e+00,-2.399999999999999911e-01
-6.348174087043521041e+00,-2.399999999999999911e-01
-6.318159079539768186e+00,-2.399999999999999911e-01
-6.288144072036018883e+00,-2.399999999999999911e-01
-6.258129064532266028e+00,-2.399999999999999911e-01
-6.228114057028513173e+00,-2.399999999999999911e-01
-6.198099049524760318e+00,-2.399999999999999911e-01
-6.168084042021011015e+00,-2.399999999999999911e-01
-6.138069034517258160e+00,-2.399999999999999911e-01
-6.108054027013505305e+00,-2.399999999999999911e-01
-6.078039019509752450e+00,-2.399999999999999911e-01
-6.048024012006003147e+00,-2.399999999999999911e-01
-6.018009004502250292e+00,-2.399999999999999911e-01
-5.987993996998497437e+00,-2.392796398199098507e-01
-5.957978989494748134e+00,-2.374787393696848603e-01
-5.927963981990995279e+00,-2.356778389194597034e-01
-5.897948974487242424e+00,-2.338769384692345188e-01
-5.867933966983489569e+00,-2.320760380190093619e-01
-5.837918959479740266e+00,-2.302751375687843993e-01
-5.807903951975987411e+00,-2.284742371185592147e-01
-5.777888944472234556e+00,-2.266733366683340578e-01
-5.747873936968485253e+00,-2.248724362181090675e-01
-5.717858929464732398e+00,-2.230715357678839661e-01
-5.687843921960979543e+00,-2.212706353176587815e-01
-5.657828914457226688e+00,-2.194697348674335968e-01
-5.627813906953477385e+00,-2.176688344172086620e-01
-5.597798899449724530e+00,-2.158679339669834774e-01
-5.567783891945971675e+00,-2.140670335167582927e-01
-5.537768884442218820e+00,-2.122661330665331081e-01
-5.507753876938469517e+00,-2.104652326163081733e-01
-5.477738869434716662e+00,-2.086643321660829886e-01
-5.447723861930963807e+00,-2.068634317158578317e-01
-5.417708854427214504e+00,-2.050625312656328691e-01
-5.387693846923461649e+00,-2.032616308154076568e-01
-5.357678839419708794e+00,-2.014607303651824999e-01
-5.327663831915955939e+00,-1.996598299149573430e-01
-5.297648824412206636e+00,-1.978589294647323527e-01
-5.267633816908453781e+00,-1.960580290145072513e-01
-5.237618809404700926e+00,-1.942571285642820944e-01
-5.207603801900948071e+00,-1.924562281140569098e-01
-5.177588794397198768e+00,-1.906553276638319194e-01
-5.147573786893445913e+00,-1.888544272136067625e-01
-5.117558779389693058e+00,-1.870535267633815779e-01
-5.087543771885943755e+00,-1.852526263131566431e-01
-5.057528764382190900e+00,-1.834517258629314584e-01
-5.027513756878438045e+00,-1.816508254127062738e-01
-4.997498749374685190e+00,-1.798499249624811169e-01
-4.967483741870935887e+00,-1.780490245122561543e-01
-4.937468734367183032e+00,-1.762481240620309697e-01
-4.907453726863430177e+00,-1.744472236118057851e-01
-4.877438719359680874e+00,-1.726463231615808225e-01
-4.847423711855928019e+00,-1.708454227113556656e-01
-4.817408704352175164e+00,-1.690445222611304810e-01
-4.787393696848422309e+00,-1.672436218109053241e-01
-4.757378689344673006e+00,-1.654427213606803337e-01
-4.727363681840920151e+00,-1.636418209104551769e-01
-4.697348674337167296e+00,-1.618409204602300200e-01
-4.667333666833414441e+00,-1.600400200100048631e-01
-4.637318659329665138e+00,-1.582391195597799005e-01
-4.607303651825912283e+00,-1.564382191095547436e-01
-4.577288644322159428e+00,-1.546373186593295590e-01
-4.547273636818410125e+00,-1.528364182091045964e-01
-4.517258629314657270e+00,-1.510355177588794395e-01
-4.487243621810904415e+00,-1.492346173086542827e-01
-4.457228614307151560e+00,-1.474337168584290980e-01
-4.427213606803402257e+00,-1.456328164082041077e-01
-4.397198599299649402e+00,-1.438319159579789508e-01
-4.367183591795896547e+00,-1.420310155077537662e-01
-4.337168584292143692e+00,-1.402301150575285815e-01
-4.307153576788394389e+00,-1.384292146073036744e-01
-4.277138569284641534e+00,-1.366283141570785176e-01
-4.247123561780888679e+00,-1.348274137068533329e-01
-4.217108554277139376e+00,-1.330265132566283703e-01
-4.187093546773386521e+00,-1.312256128064032135e-01
-4.157078539269633666e+00,-1.294247123561780288e-01
-4.127063531765880811e+00,-1.276238119059528442e-01
-4.097048524262131508e+00,-1.258229114557279094e-01
-4.067033516758378653e+00,-1.240220110055027247e-01
-4.037018509254625798e+00,-1.222211105552775401e-01
-4.007003501750872942e+00,-1.204202101050523693e-01
-3.976988494247123640e+00,-1.199999999999999956e-01
-3.946973486743370785e+00,-1.199999999999999956e-01
-3.916958479239617930e+00,-1.199999999999999956e-01
-3.886943471735868627e+00,-1.199999999999999956e-01
-3.856928464232115772e+00,-1.199999999999999956e-01
-3.826913456728362917e+00,-1.199999999999999956e-01
-3.796898449224610061e+00,-1.199999999999999956e-01
-3.766883441720860759e+00,-1.199999999999999956e-01
-3.736868434217107904e+00,-1.199999999999999956e-01
-3.706853426713355049e+00,-1.199999999999999956e-01
-3.676838419209605746e+00,-1.199999999999999956e-01
-3.646823411705852891e+00,-1.199999999999999956e-01
-3.616808404202100036e+00,-1.199999999999999956e-01
-3.586793396698347181e+00,-1.199999999999999956e-01
-3.556778389194597878e+00,-1.199999999999999956e-01
-3.526763381690845023e+00,-1.199999999999999956e-01
-3.496748374187092168e+00,-1.199999999999999956e-01
-3.466733366683339312e+00,-1.199999999999999956e-01
-3.436718359179590010e+00,-1.199999999999999956e-01
-3.406703351675837155e+00,-1.199999999999999956e-01
-3.376688344172084300e+00,-1.199999999999999956e-01
-3.346673336668334997e+00,-1.199999999999999956e-01
-3.316658329164582142e+00,-1.199999999999999956e-01
-3.286643321660829287e+00,-1.199999999999999956e-01
-3.256628314157076431e+00,-1.199999999999999956e-01
-3.226613306653327129e+00,-1.199999999999999956e-01
-3.196598299149574274e+00,-1.199999999999999956e-01
-3.166583291645821419e+00,-1.199999999999999956e-01
-3.136568284142068563e+00,-1.199999999999999956e-01
-3.106553276638319261e+00,-1.199999999999999956e-01
-3.076538269134566406e+00,-1.199999999999999956e-01
-3.046523261630813550e+00,-1.199999999999999956e-01
-3.016508254127064248e+00,-1.199999999999999956e-01
-2.986493246623311393e+00,-1.199999999999999956e-01
-2.956478239119558538e+00,-1.199999999999999956e-01
-2.926463231615805682e+00,-1.199999999999999956e-01
-2.896448224112056380e+00,-1.199999999999999956e-01
-2.866433216608303525e+00,-1.199999999999999956e-01
-2.836418209104550670e+00,-1.199999999999999956e-01
-2.806403201600801367e+00,-1.199999999999999956e-01
-2.776388194097048512e+00,-1.199999999999999956e-01
-2.746373186593295657e+00,-1.199999999999999956e-01
-2.716358179089542801e+00,-1.199999999999999956e-01
-2.686343171585793499e+00,-1.199999999999999956e-01
-2.656328164082040644e+00,-1.199999999999999956e-01
-2.626313156578287789e+00,-1.199999999999999956e-01
-2.596298149074534933e+00,-1.199999999999999956e-01
-2.566283141570785631e+00,-1.199999999999999956e-01
-2.536268134067032776e+00,-1.199999999999999956e-01
-2.506253126563279920e+00,-1.199999999999999956e-01
-2.476238119059530618e+00,-1.199999999999999956e-01
-2.446223111555777763e+00,-1.199999999999999956e-01
-2.416208104052024908e+00,-1.199999999999999956e-01
-2.386193096548272052e+00,-1.199999999999999956e-01
-2.356178089044522750e+00,-1.199999999999999956e-01
-2.326163081540769895e+00,-1.199999999999999956e-01
-2.296148074037017039e+00,-1.199999999999999956e-01
-2.266133066533264184e+00,-1.199999999999999956e-01
-2.236118059029514882e+00,-1.199999999999999956e-01
-2.206103051525762027e+00,-1.199999999999999956e-01
-2.176088044022009171e+00,-1.199999999999999956e-01
-2.146073036518259869e+00,-1.199999999999999956e-01
-2.116058029014507014e+00,-1.199999999999999956e-01
-2.086043021510754158e+00,-1.199999999999999956e-01
-2.056028014007001303e+00,-1.199999999999999956e-01
-2.026013006503252001e+00,-1.199999999999999956e-01
-1.995997998999499146e+00,-1.197598799399699487e-01
-1.965982991495746290e+00,-1.179589794897447780e-01
-1.935967983991993435e+00,-1.161580790395196072e-01
-1.905952976488244133e+00,-1.143571785892946446e-01
-1.875937968984491278e+00,-1.125562781390694739e-01
-1.845922961480738422e+00,-1.107553776888443031e-01
-1.815907953976989120e+00,-1.089544772386193405e-01
-1.785892946473236265e+00,-1.071535767883941836e-01
-1.755877938969483409e+00,-1.053526763381689990e-01
-1.725862931465730554e+00,-1.035517758879438283e-01
-1.695847923961981252e+00,-1.017508754377188657e-01
-1.665832916458228397e+00,-9.994997498749369491e-02
-1.635817908954475541e+00,-9.814907453726852415e-02
-1.605802901450726239e+00,-9.634817408704356156e-02
-1.575787893946973384e+00,-9.454727363681840469e-02
-1.545772886443220528e+00,-9.274637318659323393e-02
-1.515757878939467673e+00,-9.094547273636804929e-02
-1.485742871435718371e+00,-8.914457228614310058e-02
-1.455727863931965516e+00,-8.734367183591792982e-02
-1.425712856428212660e+00,-8.554277138569274519e-02
-1.395697848924459805e+00,-8.374187093546758831e-02
-1.365682841420710503e+00,-8.194097048524262572e-02
-1.335667833916957647e+00,-8.014007003501745496e-02
-1.305652826413204792e+00,-7.833916958479229808e-02
-1.275637818909455490e+00,-7.653826913456732162e-02
-1.245622811405702635e+00,-7.473736868434216474e-02
-1.215607803901949779e+00,-7.293646823411698010e-02
-1.185592796398196924e+00,-7.113556778389180935e-02
-1.155577788894447622e+00,-6.933466733366686063e-02
-1.125562781390694767e+00,-6.753376688344167600e-02
-1.095547773886941911e+00,-6.573286643321651912e-02
-1.065532766383189056e+00,-6.393196598299133449e-02
-1.035517758879439754e+00,-6.213106553276638577e-02
-1.005502751375686898e+00,-6.033016508254120808e-02
-9.754877438719340432e-01,-5.852926463231604426e-02
-9.454727363681847407e-01,-5.672836418209107473e-02
-9.154577288644318855e-01,-5.492746373186590397e-02
-8.854427213606790303e-01,-5.312656328164073322e-02
-8.554277138569261751e-01,-5.132566283141557634e-02
-8.254127063531768727e-01,-4.952476238119061375e-02
-7.953976988494240175e-01,-4.772386193096544299e-02
-7.653826913456711623e-01,-4.592296148074026529e-02
-7.353676838419218598e-01,-4.412206103051530964e-02
-7.053526763381690046e-01,-4.232116058029013889e-02
-6.753376688344161494e-01,-4.052026013006496119e-02
-6.453226613306632942e-01,-3.871935967983979043e-02
-6.153076538269139917e-01,-3.691845922961483478e-02
-5.852926463231611365e-01,-3.511755877938966403e-02
-5.552776388194082813e-01,-3.331665832916450021e-02
-5.252626313156554261e-01,-3.151575787893932945e-02
-4.952476238119061236e-01,-2.971485742871436686e-02
-4.652326163081532684e-01,-2.791395697848919610e-02
-4.352176088044004132e-01,-2.611305652826402188e-02
-4.052026013006511107e-01,-2.431215607803906276e-02
-3.751875937968982555e-01,-2.251125562781389200e-02
-3.451725862931454003e-01,-2.071035517758871777e-02
-3.151575787893925451e-01,-1.890945472736354702e-02
-2.851425712856432426e-01,-1.710855427713860177e-02
-2.551275637818903874e-01,-1.530765382691342755e-02
-2.251125562781375322e-01,-1.350675337668825506e-02
-1.950975487743846770e-01,-1.170585292646308256e-02
-1.650825412706353745e-01,-9.904952476238123443e-03
-1.350675337668825193e-01,-8.104052026012949217e-03
-1.050525262631296641e-01,-6.303151575787777593e-03
-7.503751875938036164e-02,-4.502251125562818472e-03
-4.502251125562750644e-02,-2.701350675337645113e-03
-1.500750375187465124e-02,-9.004502251124727298e-04
1.500750375187820396e-02,9.004502251126921724e-04
4.502251125562750644e-02,2.701350675337650317e-03
7.503751875938036164e-02,4.502251125562821941e-03
1.050525262631332168e-01,6.303151575787992698e-03
1.350675337668860720e-01,8.104052026013164323e-03
1.650825412706353745e-01,9.904952476238123443e-03
1.950975487743882297e-01,1.170585292646329247e-02
2.251125562781410849e-01,1.350675337668846496e-02
2.551275637818903874e-01,1.530765382691342234e-02
2.851425712856432426e-01,1.710855427713859483e-02
3.151575787893960978e-01,1.890945472736376559e-02
3.451725862931489530e-01,2.071035517758893635e-02
3.751875937968982555e-01,2.251125562781389200e-02
4.052026013006511107e-01,2.431215607803906623e-02
4.352176088044039659e-01,2.611305652826423698e-02
4.652326163081532684e-01,2.791395697848919610e-02
4.952476238119061236e-01,2.971485742871436686e-02
5.252626313156589788e-01,3.151575787893953762e-02
5.552776388194118340e-01,3.331665832916470837e-02
5.852926463231611365e-01,3.511755877938966403e-02
6.153076538269139917e-01,3.691845922961484172e-02
6.453226613306668469e-01,3.871935967984001248e-02
6.753376688344197021e-01,4.052026013006518324e-02
7.053526763381690046e-01,4.232116058029013889e-02
7.353676838419218598e-01,4.412206103051530964e-02
7.653826913456747150e-01,4.592296148074048040e-02
7.953976988494240175e-01,4.772386193096543605e-02
8.254127063531768727e-01,4.952476238119060681e-02
8.554277138569297279e-01,5.132566283141578450e-02
8.854427213606825831e-01,5.312656328164095526e-02
9.154577288644318855e-01,5.492746373186591091e-02
9.454727363681847407e-01,5.672836418209108167e-02
9.754877438719375959e-01,5.852926463231625936e-02
1.005502751375690451e+00,6.033016508254142318e-02
1.035517758879439754e+00,6.213106553276637883e-02
1.065532766383192609e+00,6.393196598299155653e-02
1.095547773886945464e+00,6.573286643321672729e-02
1.125562781390694767e+00,6.753376688344168988e-02
1.155577788894447622e+00,6.933466733366684676e-02
1.185592796398200477e+00,7.113556778389201751e-02
1.215607803901953332e+00,7.293646823411718827e-02
1.245622811405702635e+00,7.473736868434215086e-02
1.275637818909455490e+00,7.653826913456732162e-02
1.305652826413208345e+00,7.833916958479249237e-02
1.335667833916957647e+00,8.014007003501745496e-02
1.365682841420710503e+00,8.194097048524262572e-02
1.395697848924463358e+00,8.374187093546779648e-02
1.425712856428216213e+00,8.554277138569296723e-02
1.455727863931965516e+00,8.734367183591792982e-02
1.485742871435718371e+00,8.914457228614310058e-02
1.515757878939471226e+00,9.094547273636827134e-02
1.545772886443224081e+00,9.274637318659344210e-02
1.575787893946973384e+00,9.454727363681839081e-02
1.605802901450726239e+00,9.634817408704356156e-02
1.635817908954479094e+00,9.814907453726874620e-02
1.665832916458228397e+00,9.994997498749369491e-02
1.695847923961981252e+00,1.017508754377188795e-01
1.725862931465734107e+00,1.035517758879440364e-01
1.755877938969486962e+00,1.053526763381692072e-01
1.785892946473236265e+00,1.071535767883941698e-01
1.815907953976989120e+00,1.089544772386193405e-01
1.845922961480741975e+00,1.107553776888445113e-01
1.875937968984494830e+00,1.125562781390696820e-01
1.905952976488244133e+00,1.143571785892946446e-01
1.935967983991996988e+00,1.161580790395198154e-01
1.965982991495749843e+00,1.179589794897449861e-01
1.995997998999499146e+00,1.197598799399699487e-01
2.026013006503255554e+00,1.199999999999999956e-01
2.056028014007004856e+00,1.199999999999999956e-01
2.086043021510754158e+00,1.199999999999999956e-01
2.116058029014510566e+00,1.199999999999999956e-01
2.146073036518259869e+00,1.199999999999999956e-01
2.176088044022009171e+00,1.199999999999999956e-01
2.206103051525765579e+00,1.199999999999999956e-01
2.236118059029514882e+00,1.199999999999999956e-01
2.266133066533264184e+00,1.199999999999999956e-01
2.296148074037020592e+00,1.199999999999999956e-01
2.326163081540769895e+00,1.199999999999999956e-01
2.356178089044526303e+00,1.199999999999999956e-01
2.386193096548275605e+00,1.199999999999999956e-01
